candname,cf_score,district_num,geoid,num_votes,party
"JOHNSON, EDDIE BERNICE",-0.341880461,30,1131242,2.0,100
"AURBACH, WILSON",1.082547491,30,1133518,29.0,200
"JOHNSON, EDDIE BERNICE",-0.341880461,30,1133518,343.0,100
"AURBACH, WILSON",1.082547491,30,1132323,274.0,200
"JOHNSON, EDDIE BERNICE",-0.341880461,30,1132323,209.0,100
"AURBACH, WILSON",1.082547491,30,1133541,7.0,200
"JOHNSON, EDDIE BERNICE",-0.341880461,30,1133541,668.0,100
"AURBACH, WILSON",1.082547491,30,1132229,239.0,200
"JOHNSON, EDDIE BERNICE",-0.341880461,30,1132229,278.0,100
"AURBACH, WILSON",1.082547491,30,1133549,21.0,200
"JOHNSON, EDDIE BERNICE",-0.341880461,30,1133549,601.0,100
"AURBACH, WILSON",1.082547491,30,1133525,10.0,200
"JOHNSON, EDDIE BERNICE",-0.341880461,30,1133525,648.0,100
"AURBACH, WILSON",1.082547491,30,1131128,40.0,200
"JOHNSON, EDDIE BERNICE",-0.341880461,30,1131128,79.0,100
"AURBACH, WILSON",1.082547491,30,1133306,0.0,200
"JOHNSON, EDDIE BERNICE",-0.341880461,30,1133306,2.0,100
"AURBACH, WILSON",1.082547491,30,1133004,58.0,200
"JOHNSON, EDDIE BERNICE",-0.341880461,30,1133004,80.0,100
"AURBACH, WILSON",1.082547491,30,1133613,115.0,200
"JOHNSON, EDDIE BERNICE",-0.341880461,30,1133613,138.0,100
"AURBACH, WILSON",1.082547491,30,1132324,403.0,200
"JOHNSON, EDDIE BERNICE",-0.341880461,30,1132324,292.0,100
"AURBACH, WILSON",1.082547491,30,1133337,155.0,200
"JOHNSON, EDDIE BERNICE",-0.341880461,30,1133337,125.0,100
"AURBACH, WILSON",1.082547491,30,1133608,126.0,200
"JOHNSON, EDDIE BERNICE",-0.341880461,30,1133608,487.0,100
"AURBACH, WILSON",1.082547491,30,1133319,95.0,200
"JOHNSON, EDDIE BERNICE",-0.341880461,30,1133319,824.0,100
"AURBACH, WILSON",1.082547491,30,1133003,138.0,200
"JOHNSON, EDDIE BERNICE",-0.341880461,30,1133003,162.0,100
"AURBACH, WILSON",1.082547491,30,1133529,32.0,200
"JOHNSON, EDDIE BERNICE",-0.341880461,30,1133529,888.0,100
"AURBACH, WILSON",1.082547491,30,1133401,26.0,200
"JOHNSON, EDDIE BERNICE",-0.341880461,30,1133401,48.0,100
"AURBACH, WILSON",1.082547491,30,1134427,80.0,200
"JOHNSON, EDDIE BERNICE",-0.341880461,30,1134427,202.0,100
"AURBACH, WILSON",1.082547491,30,1133524,4.0,200
"JOHNSON, EDDIE BERNICE",-0.341880461,30,1133524,626.0,100
"AURBACH, WILSON",1.082547491,30,1133330,20.0,200
"JOHNSON, EDDIE BERNICE",-0.341880461,30,1133330,42.0,100
"AURBACH, WILSON",1.082547491,30,1133409,31.0,200
"JOHNSON, EDDIE BERNICE",-0.341880461,30,1133409,86.0,100
"AURBACH, WILSON",1.082547491,30,1134445,11.0,200
"JOHNSON, EDDIE BERNICE",-0.341880461,30,1134445,25.0,100
"AURBACH, WILSON",1.082547491,30,1133809,571.0,200
"JOHNSON, EDDIE BERNICE",-0.341880461,30,1133809,673.0,100
"AURBACH, WILSON",1.082547491,30,1131122,144.0,200
"JOHNSON, EDDIE BERNICE",-0.341880461,30,1131122,254.0,100
"AURBACH, WILSON",1.082547491,30,1133345,32.0,200
"JOHNSON, EDDIE BERNICE",-0.341880461,30,1133345,419.0,100
"AURBACH, WILSON",1.082547491,30,1133348,9.0,200
"JOHNSON, EDDIE BERNICE",-0.341880461,30,1133348,361.0,100
"AURBACH, WILSON",1.082547491,30,1133800,114.0,200
"JOHNSON, EDDIE BERNICE",-0.341880461,30,1133800,753.0,100
"AURBACH, WILSON",1.082547491,30,1133006,127.0,200
"JOHNSON, EDDIE BERNICE",-0.341880461,30,1133006,968.0,100
"AURBACH, WILSON",1.082547491,30,1133504,0.0,200
"JOHNSON, EDDIE BERNICE",-0.341880461,30,1133504,0.0,100
"AURBACH, WILSON",1.082547491,30,1133215,0.0,200
"JOHNSON, EDDIE BERNICE",-0.341880461,30,1133215,0.0,100
"AURBACH, WILSON",1.082547491,30,1134202,279.0,200
"JOHNSON, EDDIE BERNICE",-0.341880461,30,1134202,415.0,100
"AURBACH, WILSON",1.082547491,30,1133528,241.0,200
"JOHNSON, EDDIE BERNICE",-0.341880461,30,1133528,276.0,100
"AURBACH, WILSON",1.082547491,30,1133522,4.0,200
"JOHNSON, EDDIE BERNICE",-0.341880461,30,1133522,244.0,100
"AURBACH, WILSON",1.082547491,30,1133300,5.0,200
"JOHNSON, EDDIE BERNICE",-0.341880461,30,1133300,40.0,100
"AURBACH, WILSON",1.082547491,30,1131233,412.0,200
"JOHNSON, EDDIE BERNICE",-0.341880461,30,1131233,968.0,100
"AURBACH, WILSON",1.082547491,30,1132226,816.0,200
"JOHNSON, EDDIE BERNICE",-0.341880461,30,1132226,598.0,100
"AURBACH, WILSON",1.082547491,30,1133540,5.0,200
"JOHNSON, EDDIE BERNICE",-0.341880461,30,1133540,546.0,100
"AURBACH, WILSON",1.082547491,30,1133523,8.0,200
"JOHNSON, EDDIE BERNICE",-0.341880461,30,1133523,425.0,100
"AURBACH, WILSON",1.082547491,30,1134410,186.0,200
"JOHNSON, EDDIE BERNICE",-0.341880461,30,1134410,470.0,100
"AURBACH, WILSON",1.082547491,30,1132228,680.0,200
"JOHNSON, EDDIE BERNICE",-0.341880461,30,1132228,831.0,100
"AURBACH, WILSON",1.082547491,30,1133607,262.0,200
"JOHNSON, EDDIE BERNICE",-0.341880461,30,1133607,1326.0,100
"AURBACH, WILSON",1.082547491,30,1133305,24.0,200
"JOHNSON, EDDIE BERNICE",-0.341880461,30,1133305,47.0,100
"AURBACH, WILSON",1.082547491,30,1133016,7.0,200
"JOHNSON, EDDIE BERNICE",-0.341880461,30,1133016,455.0,100
"AURBACH, WILSON",1.082547491,30,1133208,194.0,200
"JOHNSON, EDDIE BERNICE",-0.341880461,30,1133208,581.0,100
"AURBACH, WILSON",1.082547491,30,1133206,180.0,200
"JOHNSON, EDDIE BERNICE",-0.341880461,30,1133206,409.0,100
"AURBACH, WILSON",1.082547491,30,1133612,241.0,200
"JOHNSON, EDDIE BERNICE",-0.341880461,30,1133612,960.0,100
"AURBACH, WILSON",1.082547491,30,1133323,95.0,200
"JOHNSON, EDDIE BERNICE",-0.341880461,30,1133323,233.0,100
"AURBACH, WILSON",1.082547491,30,1133355,1.0,200
"JOHNSON, EDDIE BERNICE",-0.341880461,30,1133355,7.0,100
"AURBACH, WILSON",1.082547491,30,1133340,49.0,200
"JOHNSON, EDDIE BERNICE",-0.341880461,30,1133340,151.0,100
"AURBACH, WILSON",1.082547491,30,1133318,147.0,200
"JOHNSON, EDDIE BERNICE",-0.341880461,30,1133318,475.0,100
"AURBACH, WILSON",1.082547491,30,1133354,11.0,200
"JOHNSON, EDDIE BERNICE",-0.341880461,30,1133354,177.0,100
"AURBACH, WILSON",1.082547491,30,1131101,48.0,200
"JOHNSON, EDDIE BERNICE",-0.341880461,30,1131101,47.0,100
"AURBACH, WILSON",1.082547491,30,1134101,223.0,200
"JOHNSON, EDDIE BERNICE",-0.341880461,30,1134101,414.0,100
"AURBACH, WILSON",1.082547491,30,1133341,13.0,200
"JOHNSON, EDDIE BERNICE",-0.341880461,30,1133341,167.0,100
"AURBACH, WILSON",1.082547491,30,1133349,4.0,200
"JOHNSON, EDDIE BERNICE",-0.341880461,30,1133349,331.0,100
"AURBACH, WILSON",1.082547491,30,1131240,0.0,200
"JOHNSON, EDDIE BERNICE",-0.341880461,30,1131240,0.0,100
"AURBACH, WILSON",1.082547491,30,1131225,675.0,200
"JOHNSON, EDDIE BERNICE",-0.341880461,30,1131225,183.0,100
"AURBACH, WILSON",1.082547491,30,1133601,239.0,200
"JOHNSON, EDDIE BERNICE",-0.341880461,30,1133601,530.0,100
"AURBACH, WILSON",1.082547491,30,1133400,10.0,200
"JOHNSON, EDDIE BERNICE",-0.341880461,30,1133400,19.0,100
"AURBACH, WILSON",1.082547491,30,1134413,42.0,200
"JOHNSON, EDDIE BERNICE",-0.341880461,30,1134413,150.0,100
"AURBACH, WILSON",1.082547491,30,1133408,0.0,200
"JOHNSON, EDDIE BERNICE",-0.341880461,30,1133408,1.0,100
"AURBACH, WILSON",1.082547491,30,1133603,50.0,200
"JOHNSON, EDDIE BERNICE",-0.341880461,30,1133603,64.0,100
"AURBACH, WILSON",1.082547491,30,1133808,206.0,200
"JOHNSON, EDDIE BERNICE",-0.341880461,30,1133808,574.0,100
"AURBACH, WILSON",1.082547491,30,1133502,3.0,200
"JOHNSON, EDDIE BERNICE",-0.341880461,30,1133502,154.0,100
"AURBACH, WILSON",1.082547491,30,1134439,10.0,200
"JOHNSON, EDDIE BERNICE",-0.341880461,30,1134439,54.0,100
"AURBACH, WILSON",1.082547491,30,1133604,380.0,200
"JOHNSON, EDDIE BERNICE",-0.341880461,30,1133604,710.0,100
"AURBACH, WILSON",1.082547491,30,1131227,643.0,200
"JOHNSON, EDDIE BERNICE",-0.341880461,30,1131227,230.0,100
"AURBACH, WILSON",1.082547491,30,1133503,0.0,200
"JOHNSON, EDDIE BERNICE",-0.341880461,30,1133503,1.0,100
"AURBACH, WILSON",1.082547491,30,1131214,444.0,200
"JOHNSON, EDDIE BERNICE",-0.341880461,30,1131214,280.0,100
"AURBACH, WILSON",1.082547491,30,1133517,5.0,200
"JOHNSON, EDDIE BERNICE",-0.341880461,30,1133517,272.0,100
"AURBACH, WILSON",1.082547491,30,1133903,162.0,200
"JOHNSON, EDDIE BERNICE",-0.341880461,30,1133903,256.0,100
"AURBACH, WILSON",1.082547491,30,1133331,40.0,200
"JOHNSON, EDDIE BERNICE",-0.341880461,30,1133331,621.0,100
"AURBACH, WILSON",1.082547491,30,1133521,15.0,200
"JOHNSON, EDDIE BERNICE",-0.341880461,30,1133521,430.0,100
"AURBACH, WILSON",1.082547491,30,1132224,542.0,200
"JOHNSON, EDDIE BERNICE",-0.341880461,30,1132224,437.0,100
"AURBACH, WILSON",1.082547491,30,1133209,263.0,200
"JOHNSON, EDDIE BERNICE",-0.341880461,30,1133209,637.0,100
"AURBACH, WILSON",1.082547491,30,1133606,102.0,200
"JOHNSON, EDDIE BERNICE",-0.341880461,30,1133606,833.0,100
"AURBACH, WILSON",1.082547491,30,1133313,70.0,200
"JOHNSON, EDDIE BERNICE",-0.341880461,30,1133313,388.0,100
"AURBACH, WILSON",1.082547491,30,1134523,111.0,200
"JOHNSON, EDDIE BERNICE",-0.341880461,30,1134523,140.0,100
"AURBACH, WILSON",1.082547491,30,1133342,9.0,200
"JOHNSON, EDDIE BERNICE",-0.341880461,30,1133342,588.0,100
"AURBACH, WILSON",1.082547491,30,1133335,102.0,200
"JOHNSON, EDDIE BERNICE",-0.341880461,30,1133335,221.0,100
"AURBACH, WILSON",1.082547491,30,1133002,38.0,200
"JOHNSON, EDDIE BERNICE",-0.341880461,30,1133002,135.0,100
"AURBACH, WILSON",1.082547491,30,1134524,0.0,200
"JOHNSON, EDDIE BERNICE",-0.341880461,30,1134524,0.0,100
"AURBACH, WILSON",1.082547491,30,1133611,174.0,200
"JOHNSON, EDDIE BERNICE",-0.341880461,30,1133611,233.0,100
"AURBACH, WILSON",1.082547491,30,1132322,144.0,200
"JOHNSON, EDDIE BERNICE",-0.341880461,30,1132322,218.0,100
"AURBACH, WILSON",1.082547491,30,1133322,56.0,200
"JOHNSON, EDDIE BERNICE",-0.341880461,30,1133322,214.0,100
"AURBACH, WILSON",1.082547491,30,1133619,15.0,200
"JOHNSON, EDDIE BERNICE",-0.341880461,30,1133619,40.0,100
"AURBACH, WILSON",1.082547491,30,1133516,11.0,200
"JOHNSON, EDDIE BERNICE",-0.341880461,30,1133516,801.0,100
"AURBACH, WILSON",1.082547491,30,1133353,5.0,200
"JOHNSON, EDDIE BERNICE",-0.341880461,30,1133353,384.0,100
"AURBACH, WILSON",1.082547491,30,1133000,67.0,200
"JOHNSON, EDDIE BERNICE",-0.341880461,30,1133000,571.0,100
"AURBACH, WILSON",1.082547491,30,1134440,15.0,200
"JOHNSON, EDDIE BERNICE",-0.341880461,30,1134440,77.0,100
"AURBACH, WILSON",1.082547491,30,1131223,166.0,200
"JOHNSON, EDDIE BERNICE",-0.341880461,30,1131223,356.0,100
"AURBACH, WILSON",1.082547491,30,1134441,3.0,200
"JOHNSON, EDDIE BERNICE",-0.341880461,30,1134441,135.0,100
"AURBACH, WILSON",1.082547491,30,1133407,0.0,200
"JOHNSON, EDDIE BERNICE",-0.341880461,30,1133407,0.0,100
"AURBACH, WILSON",1.082547491,30,1133807,16.0,200
"JOHNSON, EDDIE BERNICE",-0.341880461,30,1133807,191.0,100
"AURBACH, WILSON",1.082547491,30,1133312,116.0,200
"JOHNSON, EDDIE BERNICE",-0.341880461,30,1133312,369.0,100
"AURBACH, WILSON",1.082547491,30,1134412,69.0,200
"JOHNSON, EDDIE BERNICE",-0.341880461,30,1134412,310.0,100
"AURBACH, WILSON",1.082547491,30,1134110,138.0,200
"JOHNSON, EDDIE BERNICE",-0.341880461,30,1134110,500.0,100
"AURBACH, WILSON",1.082547491,30,1133203,33.0,200
"JOHNSON, EDDIE BERNICE",-0.341880461,30,1133203,44.0,100
"AURBACH, WILSON",1.082547491,30,1134422,60.0,200
"JOHNSON, EDDIE BERNICE",-0.341880461,30,1134422,132.0,100
"AURBACH, WILSON",1.082547491,30,1134438,41.0,200
"JOHNSON, EDDIE BERNICE",-0.341880461,30,1134438,461.0,100
"AURBACH, WILSON",1.082547491,30,1133515,10.0,200
"JOHNSON, EDDIE BERNICE",-0.341880461,30,1133515,519.0,100
"AURBACH, WILSON",1.082547491,30,1133609,266.0,200
"JOHNSON, EDDIE BERNICE",-0.341880461,30,1133609,625.0,100
"AURBACH, WILSON",1.082547491,30,1133327,11.0,200
"JOHNSON, EDDIE BERNICE",-0.341880461,30,1133327,42.0,100
"AURBACH, WILSON",1.082547491,30,1133554,5.0,200
"JOHNSON, EDDIE BERNICE",-0.341880461,30,1133554,60.0,100
"AURBACH, WILSON",1.082547491,30,1131200,107.0,200
"JOHNSON, EDDIE BERNICE",-0.341880461,30,1131200,128.0,100
"AURBACH, WILSON",1.082547491,30,1133200,122.0,200
"JOHNSON, EDDIE BERNICE",-0.341880461,30,1133200,466.0,100
"AURBACH, WILSON",1.082547491,30,1133520,13.0,200
"JOHNSON, EDDIE BERNICE",-0.341880461,30,1133520,194.0,100
"AURBACH, WILSON",1.082547491,30,1133806,107.0,200
"JOHNSON, EDDIE BERNICE",-0.341880461,30,1133806,1210.0,100
"AURBACH, WILSON",1.082547491,30,1133311,107.0,200
"JOHNSON, EDDIE BERNICE",-0.341880461,30,1133311,408.0,100
"AURBACH, WILSON",1.082547491,30,1131239,0.0,200
"JOHNSON, EDDIE BERNICE",-0.341880461,30,1131239,0.0,100
"AURBACH, WILSON",1.082547491,30,1132239,326.0,200
"JOHNSON, EDDIE BERNICE",-0.341880461,30,1132239,345.0,100
"AURBACH, WILSON",1.082547491,30,1133202,174.0,200
"JOHNSON, EDDIE BERNICE",-0.341880461,30,1133202,186.0,100
"AURBACH, WILSON",1.082547491,30,1134433,211.0,200
"JOHNSON, EDDIE BERNICE",-0.341880461,30,1134433,570.0,100
"AURBACH, WILSON",1.082547491,30,1133605,273.0,200
"JOHNSON, EDDIE BERNICE",-0.341880461,30,1133605,684.0,100
"AURBACH, WILSON",1.082547491,30,1390103,866.0,200
"JOHNSON, EDDIE BERNICE",-0.341880461,30,1390103,256.0,100
"AURBACH, WILSON",1.082547491,30,1390143,230.0,200
"JOHNSON, EDDIE BERNICE",-0.341880461,30,1390143,197.0,100
"AURBACH, WILSON",1.082547491,30,1390105,376.0,200
"JOHNSON, EDDIE BERNICE",-0.341880461,30,1390105,193.0,100
"AURBACH, WILSON",1.082547491,30,1390138,679.0,200
"JOHNSON, EDDIE BERNICE",-0.341880461,30,1390138,294.0,100
"AURBACH, WILSON",1.082547491,30,1390104,545.0,200
"JOHNSON, EDDIE BERNICE",-0.341880461,30,1390104,287.0,100
"AURBACH, WILSON",1.082547491,30,1390109,359.0,200
"JOHNSON, EDDIE BERNICE",-0.341880461,30,1390109,203.0,100
"AURBACH, WILSON",1.082547491,30,1390110,249.0,200
"JOHNSON, EDDIE BERNICE",-0.341880461,30,1390110,152.0,100
"AURBACH, WILSON",1.082547491,30,1390106,291.0,200
"JOHNSON, EDDIE BERNICE",-0.341880461,30,1390106,179.0,100
"AURBACH, WILSON",1.082547491,30,1132330,605.0,200
"JOHNSON, EDDIE BERNICE",-0.341880461,30,1132330,634.0,100
"AURBACH, WILSON",1.082547491,30,1134212,0.0,200
"JOHNSON, EDDIE BERNICE",-0.341880461,30,1134212,0.0,100
"AURBACH, WILSON",1.082547491,30,1131238,3.0,200
"JOHNSON, EDDIE BERNICE",-0.341880461,30,1131238,28.0,100
"AURBACH, WILSON",1.082547491,30,1131204,77.0,200
"JOHNSON, EDDIE BERNICE",-0.341880461,30,1131204,301.0,100
"AURBACH, WILSON",1.082547491,30,1133534,68.0,200
"JOHNSON, EDDIE BERNICE",-0.341880461,30,1133534,855.0,100
"AURBACH, WILSON",1.082547491,30,1133527,134.0,200
"JOHNSON, EDDIE BERNICE",-0.341880461,30,1133527,760.0,100
"AURBACH, WILSON",1.082547491,30,1133103,191.0,200
"JOHNSON, EDDIE BERNICE",-0.341880461,30,1133103,724.0,100
"AURBACH, WILSON",1.082547491,30,1133213,127.0,200
"JOHNSON, EDDIE BERNICE",-0.341880461,30,1133213,352.0,100
"AURBACH, WILSON",1.082547491,30,1131202,476.0,200
"JOHNSON, EDDIE BERNICE",-0.341880461,30,1131202,632.0,100
"AURBACH, WILSON",1.082547491,30,1133102,55.0,200
"JOHNSON, EDDIE BERNICE",-0.341880461,30,1133102,512.0,100
"AURBACH, WILSON",1.082547491,30,1133544,24.0,200
"JOHNSON, EDDIE BERNICE",-0.341880461,30,1133544,857.0,100
"AURBACH, WILSON",1.082547491,30,1133205,6.0,200
"JOHNSON, EDDIE BERNICE",-0.341880461,30,1133205,177.0,100
"AURBACH, WILSON",1.082547491,30,1134405,0.0,200
"JOHNSON, EDDIE BERNICE",-0.341880461,30,1134405,0.0,100
"AURBACH, WILSON",1.082547491,30,1133101,49.0,200
"JOHNSON, EDDIE BERNICE",-0.341880461,30,1133101,394.0,100
"AURBACH, WILSON",1.082547491,30,1132225,160.0,200
"JOHNSON, EDDIE BERNICE",-0.341880461,30,1132225,260.0,100
"AURBACH, WILSON",1.082547491,30,1133548,30.0,200
"JOHNSON, EDDIE BERNICE",-0.341880461,30,1133548,417.0,100
"AURBACH, WILSON",1.082547491,30,1133214,101.0,200
"JOHNSON, EDDIE BERNICE",-0.341880461,30,1133214,299.0,100
"AURBACH, WILSON",1.082547491,30,1133535,59.0,200
"JOHNSON, EDDIE BERNICE",-0.341880461,30,1133535,1177.0,100
"AURBACH, WILSON",1.082547491,30,1134213,0.0,200
"JOHNSON, EDDIE BERNICE",-0.341880461,30,1134213,0.0,100
"AURBACH, WILSON",1.082547491,30,1131244,0.0,200
"JOHNSON, EDDIE BERNICE",-0.341880461,30,1131244,0.0,100
"AURBACH, WILSON",1.082547491,30,1132227,0.0,200
"JOHNSON, EDDIE BERNICE",-0.341880461,30,1132227,1.0,100
"AURBACH, WILSON",1.082547491,30,1134406,4.0,200
"JOHNSON, EDDIE BERNICE",-0.341880461,30,1134406,2.0,100
"AURBACH, WILSON",1.082547491,30,1134404,383.0,200
"JOHNSON, EDDIE BERNICE",-0.341880461,30,1134404,578.0,100
"THOMPSON, CHARLES EDWARD",-1.1494226220000001,5,1132316,222.0,100
"HENSARLING, THOMAS JEB",1.094709335,5,1132316,209.0,200
"THOMPSON, CHARLES EDWARD",-1.1494226220000001,5,1132132,1.0,100
"HENSARLING, THOMAS JEB",1.094709335,5,1132132,0.0,200
"THOMPSON, CHARLES EDWARD",-1.1494226220000001,5,1132329,564.0,100
"HENSARLING, THOMAS JEB",1.094709335,5,1132329,629.0,200
"THOMPSON, CHARLES EDWARD",-1.1494226220000001,5,1132201,185.0,100
"HENSARLING, THOMAS JEB",1.094709335,5,1132201,484.0,200
"THOMPSON, CHARLES EDWARD",-1.1494226220000001,5,1132127,326.0,100
"HENSARLING, THOMAS JEB",1.094709335,5,1132127,510.0,200
"THOMPSON, CHARLES EDWARD",-1.1494226220000001,5,1132148,79.0,100
"HENSARLING, THOMAS JEB",1.094709335,5,1132148,185.0,200
"THOMPSON, CHARLES EDWARD",-1.1494226220000001,5,1132207,401.0,100
"HENSARLING, THOMAS JEB",1.094709335,5,1132207,769.0,200
"THOMPSON, CHARLES EDWARD",-1.1494226220000001,5,1132212,355.0,100
"HENSARLING, THOMAS JEB",1.094709335,5,1132212,479.0,200
"THOMPSON, CHARLES EDWARD",-1.1494226220000001,5,1132235,307.0,100
"HENSARLING, THOMAS JEB",1.094709335,5,1132235,303.0,200
"THOMPSON, CHARLES EDWARD",-1.1494226220000001,5,1132238,236.0,100
"HENSARLING, THOMAS JEB",1.094709335,5,1132238,186.0,200
"THOMPSON, CHARLES EDWARD",-1.1494226220000001,5,1131100,50.0,100
"HENSARLING, THOMAS JEB",1.094709335,5,1131100,24.0,200
"THOMPSON, CHARLES EDWARD",-1.1494226220000001,5,1132219,256.0,100
"HENSARLING, THOMAS JEB",1.094709335,5,1132219,501.0,200
"THOMPSON, CHARLES EDWARD",-1.1494226220000001,5,1132206,319.0,100
"HENSARLING, THOMAS JEB",1.094709335,5,1132206,667.0,200
"THOMPSON, CHARLES EDWARD",-1.1494226220000001,5,1132237,225.0,100
"HENSARLING, THOMAS JEB",1.094709335,5,1132237,188.0,200
"THOMPSON, CHARLES EDWARD",-1.1494226220000001,5,1132242,324.0,100
"HENSARLING, THOMAS JEB",1.094709335,5,1132242,316.0,200
"THOMPSON, CHARLES EDWARD",-1.1494226220000001,5,1132314,317.0,100
"HENSARLING, THOMAS JEB",1.094709335,5,1132314,566.0,200
"THOMPSON, CHARLES EDWARD",-1.1494226220000001,5,1131723,248.0,100
"HENSARLING, THOMAS JEB",1.094709335,5,1131723,113.0,200
"THOMPSON, CHARLES EDWARD",-1.1494226220000001,5,1132133,276.0,100
"HENSARLING, THOMAS JEB",1.094709335,5,1132133,342.0,200
"THOMPSON, CHARLES EDWARD",-1.1494226220000001,5,1132151,19.0,100
"HENSARLING, THOMAS JEB",1.094709335,5,1132151,33.0,200
"THOMPSON, CHARLES EDWARD",-1.1494226220000001,5,1131121,251.0,100
"HENSARLING, THOMAS JEB",1.094709335,5,1131121,478.0,200
"THOMPSON, CHARLES EDWARD",-1.1494226220000001,5,1132301,369.0,100
"HENSARLING, THOMAS JEB",1.094709335,5,1132301,522.0,200
"THOMPSON, CHARLES EDWARD",-1.1494226220000001,5,1132205,240.0,100
"HENSARLING, THOMAS JEB",1.094709335,5,1132205,50.0,200
"THOMPSON, CHARLES EDWARD",-1.1494226220000001,5,1132236,178.0,100
"HENSARLING, THOMAS JEB",1.094709335,5,1132236,216.0,200
"THOMPSON, CHARLES EDWARD",-1.1494226220000001,5,1132218,236.0,100
"HENSARLING, THOMAS JEB",1.094709335,5,1132218,515.0,200
"THOMPSON, CHARLES EDWARD",-1.1494226220000001,5,1132249,11.0,100
"HENSARLING, THOMAS JEB",1.094709335,5,1132249,8.0,200
"THOMPSON, CHARLES EDWARD",-1.1494226220000001,5,1132313,317.0,100
"HENSARLING, THOMAS JEB",1.094709335,5,1132313,326.0,200
"THOMPSON, CHARLES EDWARD",-1.1494226220000001,5,1132302,285.0,100
"HENSARLING, THOMAS JEB",1.094709335,5,1132302,336.0,200
"THOMPSON, CHARLES EDWARD",-1.1494226220000001,5,1132143,471.0,100
"HENSARLING, THOMAS JEB",1.094709335,5,1132143,577.0,200
"THOMPSON, CHARLES EDWARD",-1.1494226220000001,5,1132200,249.0,100
"HENSARLING, THOMAS JEB",1.094709335,5,1132200,56.0,200
"THOMPSON, CHARLES EDWARD",-1.1494226220000001,5,1131126,57.0,100
"HENSARLING, THOMAS JEB",1.094709335,5,1131126,159.0,200
"THOMPSON, CHARLES EDWARD",-1.1494226220000001,5,1132217,523.0,100
"HENSARLING, THOMAS JEB",1.094709335,5,1132217,613.0,200
"THOMPSON, CHARLES EDWARD",-1.1494226220000001,5,1132222,607.0,100
"HENSARLING, THOMAS JEB",1.094709335,5,1132222,784.0,200
"THOMPSON, CHARLES EDWARD",-1.1494226220000001,5,1132307,333.0,100
"HENSARLING, THOMAS JEB",1.094709335,5,1132307,291.0,200
"THOMPSON, CHARLES EDWARD",-1.1494226220000001,5,1133307,0.0,100
"HENSARLING, THOMAS JEB",1.094709335,5,1133307,0.0,200
"THOMPSON, CHARLES EDWARD",-1.1494226220000001,5,1132333,1.0,100
"HENSARLING, THOMAS JEB",1.094709335,5,1132333,0.0,200
"THOMPSON, CHARLES EDWARD",-1.1494226220000001,5,1131144,112.0,100
"HENSARLING, THOMAS JEB",1.094709335,5,1131144,43.0,200
"THOMPSON, CHARLES EDWARD",-1.1494226220000001,5,1132332,3.0,100
"HENSARLING, THOMAS JEB",1.094709335,5,1132332,9.0,200
"THOMPSON, CHARLES EDWARD",-1.1494226220000001,5,1132129,114.0,100
"HENSARLING, THOMAS JEB",1.094709335,5,1132129,241.0,200
"THOMPSON, CHARLES EDWARD",-1.1494226220000001,5,1132139,326.0,100
"HENSARLING, THOMAS JEB",1.094709335,5,1132139,429.0,200
"THOMPSON, CHARLES EDWARD",-1.1494226220000001,5,1131124,242.0,100
"HENSARLING, THOMAS JEB",1.094709335,5,1131124,742.0,200
"THOMPSON, CHARLES EDWARD",-1.1494226220000001,5,1132124,483.0,100
"HENSARLING, THOMAS JEB",1.094709335,5,1132124,220.0,200
"THOMPSON, CHARLES EDWARD",-1.1494226220000001,5,1132131,217.0,100
"HENSARLING, THOMAS JEB",1.094709335,5,1132131,418.0,200
"THOMPSON, CHARLES EDWARD",-1.1494226220000001,5,1132216,479.0,100
"HENSARLING, THOMAS JEB",1.094709335,5,1132216,824.0,200
"THOMPSON, CHARLES EDWARD",-1.1494226220000001,5,1132213,313.0,100
"HENSARLING, THOMAS JEB",1.094709335,5,1132213,124.0,200
"THOMPSON, CHARLES EDWARD",-1.1494226220000001,5,1132135,270.0,100
"HENSARLING, THOMAS JEB",1.094709335,5,1132135,794.0,200
"THOMPSON, CHARLES EDWARD",-1.1494226220000001,5,1132136,431.0,100
"HENSARLING, THOMAS JEB",1.094709335,5,1132136,529.0,200
"THOMPSON, CHARLES EDWARD",-1.1494226220000001,5,1132128,189.0,100
"HENSARLING, THOMAS JEB",1.094709335,5,1132128,278.0,200
"THOMPSON, CHARLES EDWARD",-1.1494226220000001,5,1132306,189.0,100
"HENSARLING, THOMAS JEB",1.094709335,5,1132306,286.0,200
"THOMPSON, CHARLES EDWARD",-1.1494226220000001,5,1132505,598.0,100
"HENSARLING, THOMAS JEB",1.094709335,5,1132505,1633.0,200
"THOMPSON, CHARLES EDWARD",-1.1494226220000001,5,1132319,349.0,100
"HENSARLING, THOMAS JEB",1.094709335,5,1132319,619.0,200
"THOMPSON, CHARLES EDWARD",-1.1494226220000001,5,1132146,273.0,100
"HENSARLING, THOMAS JEB",1.094709335,5,1132146,316.0,200
"THOMPSON, CHARLES EDWARD",-1.1494226220000001,5,1132138,0.0,100
"HENSARLING, THOMAS JEB",1.094709335,5,1132138,0.0,200
"THOMPSON, CHARLES EDWARD",-1.1494226220000001,5,1132504,302.0,100
"HENSARLING, THOMAS JEB",1.094709335,5,1132504,460.0,200
"THOMPSON, CHARLES EDWARD",-1.1494226220000001,5,1132211,127.0,100
