,congdist,geoid
17903,4.0,070-AEJ
17904,4.0,070-AEJ
17905,4.0,070-AEK
17906,4.0,070-AEK
17907,4.0,070-AEL
17908,4.0,070-AEL
17909,4.0,070-ACU
17910,4.0,070-ACU
17911,4.0,070-ACV
17912,4.0,070-ACV
17913,4.0,070-ACW
17914,4.0,070-ACW
17915,4.0,070-ACY
17916,4.0,070-ACY
17917,4.0,070-ACZ
17918,4.0,070-ACZ
17919,4.0,070-ADA
17920,4.0,070-ADA
17921,4.0,070-ADB
17922,4.0,070-ADB
17923,4.0,070-ADC
17924,4.0,070-ADC
17925,4.0,070-ADD
17926,4.0,070-ADD
17927,4.0,070-ADE
17928,4.0,070-ADE
17929,4.0,070-ADG
17930,4.0,070-ADG
17931,4.0,070-AAA
17932,4.0,070-AAA
17933,4.0,070-AAD
17934,4.0,070-AAD
17935,4.0,070-AAE
17936,4.0,070-AAE
17937,4.0,070-AAF
17938,4.0,070-AAF
17939,4.0,070-AAH
17940,4.0,070-AAH
17941,4.0,070-AAI
17942,4.0,070-AAI
17943,4.0,070-AAJ
17944,4.0,070-AAJ
17945,4.0,070-AEY
17946,4.0,070-AEY
17947,4.0,070-AAK
17948,4.0,070-AAK
17949,4.0,070-AAL
17950,4.0,070-AAL
17951,4.0,070-AAN
17952,4.0,070-AAN
17953,4.0,070-AAP
17954,4.0,070-AAP
17955,4.0,070-AAQ
17956,4.0,070-AAQ
17957,4.0,070-AAR
17958,4.0,070-AAR
17959,4.0,070-AAS
17960,4.0,070-AAS
17961,4.0,070-AAW
17962,4.0,070-AAW
17963,4.0,070-AAX
17964,4.0,070-AAX
17965,4.0,070-AAY
17966,4.0,070-AAY
17967,4.0,070-ABA
17968,4.0,070-ABA
17969,4.0,070-ABB
17970,4.0,070-ABB
17971,4.0,070-ABD
17972,4.0,070-ABD
17973,4.0,070-ABF
17974,4.0,070-ABF
17975,4.0,070-ABG
17976,4.0,070-ABG
17977,4.0,070-ABH
17978,4.0,070-ABH
17979,4.0,070-ABI
17980,4.0,070-ABI
17981,4.0,070-ABJ
17982,4.0,070-ABJ
17983,4.0,070-ABL
17984,4.0,070-ABL
17985,4.0,070-ABN
17986,4.0,070-ABN
17987,4.0,070-ABO
17988,4.0,070-ABO
17989,4.0,070-ABP
17990,4.0,070-ABP
17991,4.0,070-ABQ
17992,4.0,070-ABQ
17993,4.0,070-ABR
17994,4.0,070-ABR
17995,4.0,070-ABS
17996,4.0,070-ABS
17997,4.0,070-ABT
17998,4.0,070-ABT
17999,4.0,070-ABW
18000,4.0,070-ABW
18001,4.0,070-ADH
18002,4.0,070-ADH
18003,4.0,070-ADI
18004,4.0,070-ADI
18005,4.0,070-ADJ
18006,4.0,070-ADJ
18007,4.0,070-ADK
18008,4.0,070-ADK
18009,4.0,070-ADL
18010,4.0,070-ADL
18011,4.0,070-ADM
18012,4.0,070-ADM
18013,4.0,070-ADN
18014,4.0,070-ADN
18015,4.0,070-ADP
18016,4.0,070-ADP
18017,4.0,070-AFB
18018,4.0,070-AFB
18019,4.0,070-AFD
18020,4.0,070-AFD
18021,4.0,070-AFF
18022,4.0,070-AFF
18023,4.0,070-AFH
18024,4.0,070-AFH
18025,4.0,070-ADQ
18026,4.0,070-ADQ
18027,4.0,070-ADR
18028,4.0,070-ADR
18029,4.0,070-ADS
18030,4.0,070-ADS
18031,4.0,070-ADT
18032,4.0,070-ADT
18033,4.0,070-ADU
18034,4.0,070-ADU
18035,4.0,070-ABX
18036,4.0,070-ABX
18037,4.0,070-ABY
18038,4.0,070-ABY
18039,4.0,070-ACA
18040,4.0,070-ACA
18041,4.0,070-ACB
18042,4.0,070-ACB
18043,4.0,070-ACC
18044,4.0,070-ACC
18045,4.0,070-ACD
18046,4.0,070-ACD
18047,4.0,070-ACE
18048,4.0,070-ACE
18049,4.0,070-ACF
18050,4.0,070-ACF
18051,4.0,070-ADV
18052,4.0,070-ADV
18053,4.0,070-ADW
18054,4.0,070-ADW
18055,4.0,070-ADX
18056,4.0,070-ADX
18057,4.0,070-ADY
18058,4.0,070-ADY
18059,4.0,070-AEF
18060,4.0,070-AEF
18061,4.0,070-AEG
18062,4.0,070-AEG
18063,4.0,070-AEM
18064,4.0,070-AEM
18065,4.0,070-AEN
18066,4.0,070-AEN
18067,4.0,070-AEO
18068,4.0,070-AEO
18069,4.0,070-AEP
18070,4.0,070-AEP
18071,4.0,070-AEQ
18072,4.0,070-AEQ
18073,4.0,070-AER
18074,4.0,070-AER
18075,4.0,070-AFA
18076,4.0,070-AFA
18077,4.0,070-AET
18078,4.0,070-AET
18079,4.0,070-AEV
18080,4.0,070-AEV
18081,4.0,070-AEX
18082,4.0,070-AEX
18083,4.0,070-AEW
18084,4.0,070-AEW
18085,18.0,071-ABE
18086,18.0,071-ABE
18087,18.0,071-ABF
18088,18.0,071-ABF
18089,18.0,071-ABG
18090,18.0,071-ABG
18091,18.0,071-AAA
18092,18.0,071-AAA
18093,18.0,071-AAB
18094,18.0,071-AAB
18095,18.0,071-AAC
18096,18.0,071-AAC
18097,18.0,071-AAD
18098,18.0,071-AAD
18099,18.0,071-AAE
18100,18.0,071-AAE
18101,18.0,071-AAG
18102,18.0,071-AAG
18103,18.0,071-AAH
18104,18.0,071-AAH
18105,18.0,071-AAI
18106,18.0,071-AAI
18107,18.0,071-AAJ
18108,18.0,071-AAJ
18109,18.0,071-AAK
18110,18.0,071-AAK
18111,18.0,071-AAL
18112,18.0,071-AAL
18113,18.0,071-AAM
18114,18.0,071-AAM
18115,18.0,071-AAN
18116,18.0,071-AAN
18117,18.0,071-AAO
18118,18.0,071-AAO
18119,18.0,071-AAP
18120,18.0,071-AAP
18121,18.0,071-AAQ
18122,18.0,071-AAQ
18123,18.0,071-AAR
18124,18.0,071-AAR
18125,18.0,071-AAS
18126,18.0,071-AAS
18127,18.0,071-AAT
18128,18.0,071-AAT
18129,18.0,071-AAU
18130,18.0,071-AAU
18131,18.0,071-AAV
18132,18.0,071-AAV
18133,18.0,071-AAW
18134,18.0,071-AAW
18135,18.0,071-AAX
18136,18.0,071-AAX
18137,18.0,071-AAY
18138,18.0,071-AAY
18139,18.0,071-AAZ
18140,18.0,071-AAZ
18141,18.0,071-ABA
18142,18.0,071-ABA
18143,18.0,071-ABB
18144,18.0,071-ABB
18145,18.0,071-ABC
18146,18.0,071-ABC
18147,18.0,071-ABD
18148,18.0,071-ABD
18149,18.0,071-ABH
18150,18.0,071-ABH
18151,18.0,071-ABI
18152,18.0,071-ABI
18153,18.0,071-ABJ
18154,18.0,071-ABJ
18155,18.0,071-ABK
18156,18.0,071-ABK
18157,18.0,071-ABL
18158,18.0,071-ABL
18159,7.0,071-ABM
18160,7.0,071-ABM
18161,18.0,071-ABN
18162,18.0,071-ABN
18163,7.0,071-ABO
18164,7.0,071-ABO
18165,7.0,071-ABP
18166,7.0,071-ABP
18167,18.0,071-ABQ
18168,18.0,071-ABQ
18169,18.0,071-ABR
18170,18.0,071-ABR
18171,18.0,071-ABS
18172,18.0,071-ABS
18173,18.0,071-ABT
18174,18.0,071-ABT
18175,18.0,071-ABU
18176,18.0,071-ABU
18177,18.0,071-ADA
18178,18.0,071-ADA
18179,18.0,071-ABV
18180,18.0,071-ABV
18181,18.0,071-ABW
18182,18.0,071-ABW
18183,18.0,071-ABX
18184,18.0,071-ABX
18185,18.0,071-ABY
18186,18.0,071-ABY
18187,18.0,071-ABZ
18188,18.0,071-ABZ
18189,18.0,071-ACA
18190,18.0,071-ACA
18191,18.0,071-ACB
18192,18.0,071-ACB
18193,18.0,071-ACC
18194,18.0,071-ACC
18195,18.0,071-ACD
18196,18.0,071-ACD
18197,18.0,071-ACE
18198,18.0,071-ACE
18199,18.0,071-ACF
18200,18.0,071-ACF
18201,18.0,071-ACI
18202,18.0,071-ACI
18203,18.0,071-ACJ
18204,18.0,071-ACJ
18205,18.0,071-ACG
18206,18.0,071-ACG
18207,18.0,071-ACK
18208,18.0,071-ACK
18209,18.0,071-ACL
18210,18.0,071-ACL
18211,18.0,071-ACM
18212,18.0,071-ACM
18213,18.0,071-ACN
18214,18.0,071-ACN
18215,18.0,071-ACO
18216,18.0,071-ACO
18217,18.0,071-ACP
18218,18.0,071-ACP
18219,18.0,071-ACQ
18220,18.0,071-ACQ
18221,18.0,071-ACR
18222,18.0,071-ACR
18223,18.0,071-ACS
18224,18.0,071-ACS
18225,7.0,071-ACT
18226,7.0,071-ACT
18227,7.0,071-ACU
18228,7.0,071-ACU
18229,7.0,071-ACV
18230,7.0,071-ACV
18231,7.0,071-ACW
18232,7.0,071-ACW
18233,7.0,071-ACX
18234,7.0,071-ACX
18235,7.0,071-ACY
18236,7.0,071-ACY
18237,5.0,072-ABN
18238,5.0,072-ABN
18239,5.0,072-ABO
18240,5.0,072-ABO
18241,5.0,072-ABP
18242,5.0,072-ABP
18243,5.0,072-ABR
18244,5.0,072-ABR
18245,5.0,072-ABS
18246,5.0,072-ABS
18247,5.0,072-ABU
18248,5.0,072-ABU
18249,5.0,072-ABV
18250,5.0,072-ABV
18251,5.0,072-ABW
18252,5.0,072-ABW
18253,5.0,072-AAA
18254,5.0,072-AAA
18255,5.0,072-AAB
18256,5.0,072-AAB
18257,5.0,072-AAC
18258,5.0,072-AAC
18259,5.0,072-AAD
18260,5.0,072-AAD
18261,5.0,072-AAE
18262,5.0,072-AAE
18263,5.0,072-AAF
18264,5.0,072-AAF
18265,5.0,072-AAG
18266,5.0,072-AAG
18267,5.0,072-AAH
18268,5.0,072-AAH
18269,5.0,072-AAI
18270,5.0,072-AAI
18271,5.0,072-AAJ
18272,5.0,072-AAJ
18273,5.0,072-AAK
18274,5.0,072-AAK
18275,5.0,072-AAL
18276,5.0,072-AAL
18277,5.0,072-AAM
18278,5.0,072-AAM
18279,5.0,072-AAO
18280,5.0,072-AAO
18281,5.0,072-AAQ
18282,5.0,072-AAQ
18283,5.0,072-AAR
18284,5.0,072-AAR
18285,5.0,072-AAT
18286,5.0,072-AAT
18287,5.0,072-AAU
18288,5.0,072-AAU
18289,5.0,072-AAW
18290,5.0,072-AAW
18291,5.0,072-AAX
18292,5.0,072-AAX
18293,5.0,072-AAY
18294,5.0,072-AAY
18295,5.0,072-ABA
18296,5.0,072-ABA
18297,5.0,072-ABC
18298,5.0,072-ABC
18299,5.0,072-ABD
18300,5.0,072-ABD
18301,5.0,072-ABE
18302,5.0,072-ABE
18303,5.0,072-ABH
18304,5.0,072-ABH
18305,5.0,072-ABI
18306,5.0,072-ABI
18307,5.0,072-ABJ
18308,5.0,072-ABJ
18309,5.0,072-ABK
18310,5.0,072-ABK
18311,5.0,072-ABL
18312,5.0,072-ABL
18313,5.0,072-ABM
18314,5.0,072-ABM
18315,5.0,072-ACG
18316,5.0,072-ACG
18317,5.0,072-ACH
18318,5.0,072-ACH
18319,5.0,072-ACI
18320,5.0,072-ACI
18321,5.0,072-ACJ
18322,5.0,072-ACJ
18323,5.0,072-ABY
18324,5.0,072-ABY
18325,5.0,072-ABZ
18326,5.0,072-ABZ
18327,5.0,072-ACA
18328,5.0,072-ACA
18329,5.0,072-ACB
18330,5.0,072-ACB
18331,5.0,072-ABX
18332,5.0,072-ABX
18333,5.0,072-ACZ
18334,5.0,072-ACZ
18335,5.0,072-ACC
18336,5.0,072-ACC
18337,5.0,072-ACD
18338,5.0,072-ACD
18339,5.0,072-ADA
18340,5.0,072-ADA
18341,5.0,072-ACE
18342,5.0,072-ACE
18343,5.0,072-ACK
18344,5.0,072-ACK
18345,5.0,072-ACM
18346,5.0,072-ACM
18347,5.0,072-ACO
18348,5.0,072-ACO
18349,5.0,072-ACP
18350,5.0,072-ACP
18351,5.0,072-ACQ
18352,5.0,072-ACQ
18353,5.0,072-ACS
18354,5.0,072-ACS
18355,5.0,072-ACV
18356,5.0,072-ACV
18357,5.0,072-ACW
18358,5.0,072-ACW
18359,5.0,072-ACX
18360,5.0,072-ACX
18361,5.0,072-ACY
18362,5.0,072-ACY
18363,5.0,072-ADB
18364,5.0,072-ADB
18365,5.0,072-ADC
18366,5.0,072-ADC
18367,5.0,072-ADE
18368,5.0,072-ADE
18369,5.0,072-ADG
18370,5.0,072-ADG
18371,5.0,072-ADH
18372,5.0,072-ADH
18373,5.0,072-ADI
18374,5.0,072-ADI
18375,5.0,072-ADJ
18376,5.0,072-ADJ
18377,5.0,072-ADK
18378,5.0,072-ADK
18379,5.0,072-ADL
18380,5.0,072-ADL
18382,6.0,073-ABQ
18384,6.0,073-ABR
18385,2.0,073-ABV
18386,2.0,073-ABV
18387,2.0,073-ABW
18388,2.0,073-ABW
18389,2.0,073-ABX
18390,2.0,073-ABX
18391,2.0,073-ABY
18392,2.0,073-ABY
18393,2.0,073-ABZ
18394,2.0,073-ABZ
18395,2.0,073-ACA
18396,2.0,073-ACA
18398,6.0,073-ACB
18400,6.0,073-ACC
18402,6.0,073-ACD
18404,6.0,073-ACE
18406,6.0,073-ACF
18408,6.0,073-ACG
18410,6.0,073-ACH
18412,6.0,073-ACI
18414,6.0,073-ACJ
18416,6.0,073-ACK
18418,6.0,073-ACL
18420,6.0,073-ACM
18422,6.0,073-ACN
18424,6.0,073-ACO
18426,6.0,073-ACP
18428,6.0,073-ACQ
18430,6.0,073-ACR
18431,2.0,073-ACS
18432,2.0,073-ACS
18433,2.0,073-ACT
18434,2.0,073-ACT
18435,2.0,073-ACU
18436,2.0,073-ACU
18437,2.0,073-ACW
18438,2.0,073-ACW
18439,2.0,073-ADC
18440,2.0,073-ADC
18441,2.0,073-ADD
18442,2.0,073-ADD
18443,2.0,073-ADE
18444,2.0,073-ADE
18445,2.0,073-ABU
18446,2.0,073-ABU
18448,6.0,073-ADF
18450,6.0,073-ADG
18452,6.0,073-ADH
18454,6.0,073-ADI
18456,6.0,073-ADJ
18458,6.0,073-ADK
18460,6.0,073-ADL
18462,6.0,073-ADM
18464,6.0,073-ADN
18466,6.0,073-ADO
18468,6.0,073-ADP
18470,6.0,073-ADQ
18471,2.0,073-AAA
18472,2.0,073-AAA
18473,2.0,073-AAB
18474,2.0,073-AAB
18475,2.0,073-AAC
18476,2.0,073-AAC
18477,2.0,073-AAD
18478,2.0,073-AAD
18479,2.0,073-AAE
18480,2.0,073-AAE
18481,2.0,073-AAI
18482,2.0,073-AAI
18483,2.0,073-AAJ
18484,2.0,073-AAJ
18485,2.0,073-AAK
18486,2.0,073-AAK
18487,2.0,073-AAO
18488,2.0,073-AAO
18489,2.0,073-AAP
18490,2.0,073-AAP
18491,2.0,073-AAQ
18492,2.0,073-AAQ
18493,2.0,073-AAR
18494,2.0,073-AAR
18495,2.0,073-AAS
18496,2.0,073-AAS
18497,2.0,073-AAX
18498,2.0,073-AAX
18499,2.0,073-AAY
18500,2.0,073-AAY
18501,2.0,073-AAZ
18502,2.0,073-AAZ
18503,2.0,073-ABA
18504,2.0,073-ABA
18505,2.0,073-ABD
18506,2.0,073-ABD
18507,2.0,073-ABE
18508,2.0,073-ABE
18509,2.0,073-ABF
18510,2.0,073-ABF
18511,2.0,073-ABG
18512,2.0,073-ABG
18513,2.0,073-ABJ
18514,2.0,073-ABJ
18515,2.0,073-ABK
18516,2.0,073-ABK
18517,2.0,073-ABL
18518,2.0,073-ABL
18519,2.0,073-ADR
18520,2.0,073-ADR
18521,2.0,073-ADT
18522,2.0,073-ADT
18523,2.0,073-ADU
18524,2.0,073-ADU
18525,2.0,073-ADV
18526,2.0,073-ADV
18528,6.0,073-ABS
18529,2.0,073-ADW
18530,2.0,073-ADW
18531,2.0,073-ADX
18532,2.0,073-ADX
18534,6.0,073-ADY
18535,2.0,073-ADZ
18536,2.0,073-ADZ
18538,6.0,073-ADZ
18540,6.0,073-AEA
18541,2.0,073-AEB
18542,2.0,073-AEB
18544,6.0,073-AEB
18546,6.0,073-AEC
18548,6.0,073-AED
18549,2.0,073-AEE
18550,2.0,073-AEE
18551,2.0,073-AEF
18552,2.0,073-AEF
18553,2.0,073-AEG
18554,2.0,073-AEG
18555,2.0,073-AEH
18556,2.0,073-AEH
18557,2.0,073-AEI
18558,2.0,073-AEI
18559,2.0,073-AEJ
18560,2.0,073-AEJ
18561,2.0,073-AEK
18562,2.0,073-AEK
18563,2.0,073-AEN
18564,2.0,073-AEN
18565,5.0,074-ABJ
18566,5.0,074-ABJ
18567,5.0,074-ACT
18568,5.0,074-ACT
18569,5.0,074-ACD
18570,5.0,074-ACD
18571,5.0,074-ABM
18572,5.0,074-ABM
18573,5.0,074-ABO
18574,5.0,074-ABO
18575,5.0,074-ABP
18576,5.0,074-ABP
18577,5.0,074-ABQ
18578,5.0,074-ABQ
18579,5.0,074-ABR
18580,5.0,074-ABR
18581,5.0,074-ABS
18582,5.0,074-ABS
18583,5.0,074-ABT
18584,5.0,074-ABT
18585,5.0,074-ABU
18586,5.0,074-ABU
18587,5.0,074-ABV
18588,5.0,074-ABV
18589,5.0,074-ABX
18590,5.0,074-ABX
18591,5.0,074-AAA
18592,5.0,074-AAA
18593,5.0,074-AAC
18594,5.0,074-AAC
18595,5.0,074-AAE
18596,5.0,074-AAE
18597,5.0,074-AAF
18598,5.0,074-AAF
18599,5.0,074-AAI
18600,5.0,074-AAI
18601,5.0,074-AAL
18602,5.0,074-AAL
18603,5.0,074-ABI
18604,5.0,074-ABI
18605,5.0,074-ABY
18606,5.0,074-ABY
18607,5.0,074-ABZ
18608,5.0,074-ABZ
18609,5.0,074-ACA
18610,5.0,074-ACA
18611,5.0,074-ACB
18612,5.0,074-ACB
18613,5.0,074-ACE
18614,5.0,074-ACE
18615,5.0,074-ACF
18616,5.0,074-ACF
18617,5.0,074-ACG
18618,5.0,074-ACG
18619,5.0,074-ACH
18620,5.0,074-ACH
18621,5.0,074-ABL
18622,5.0,074-ABL
18623,5.0,074-ACJ
18624,5.0,074-ACJ
18625,5.0,074-ACL
18626,5.0,074-ACL
18627,5.0,074-ACN
18628,5.0,074-ACN
18629,5.0,074-ACM
18630,5.0,074-ACM
18631,5.0,074-ACP
18632,5.0,074-ACP
18633,5.0,074-ACQ
18634,5.0,074-ACQ
18635,5.0,074-ACR
18636,5.0,074-ACR
18637,5.0,074-AAM
18638,5.0,074-AAM
18639,5.0,074-AAN
18640,5.0,074-AAN
18641,5.0,074-AAO
18642,5.0,074-AAO
18643,5.0,074-AAR
18644,5.0,074-AAR
18645,5.0,074-AAS
18646,5.0,074-AAS
18647,5.0,074-AAT
18648,5.0,074-AAT
18649,5.0,074-AAW
18650,5.0,074-AAW
18651,5.0,074-AAX
18652,5.0,074-AAX
18653,5.0,074-AAY
18654,5.0,074-AAY
18655,5.0,074-AAZ
18656,5.0,074-AAZ
18657,5.0,074-ABB
18658,5.0,074-ABB
18659,5.0,074-ABC
18660,5.0,074-ABC
18661,5.0,074-ABE
18662,5.0,074-ABE
18663,5.0,074-ABG
18664,5.0,074-ABG
18665,5.0,074-ACU
18666,5.0,074-ACU
18667,4.0,075-ABE
18668,4.0,075-ABE
18669,4.0,075-ABH
18670,4.0,075-ABH
18671,4.0,075-AAZ
18672,4.0,075-AAZ
18673,4.0,075-ABC
18674,4.0,075-ABC
18675,4.0,075-ABD
18676,4.0,075-ABD
18677,4.0,075-ABF
18678,4.0,075-ABF
18679,4.0,075-ABX
18680,4.0,075-ABX
18681,4.0,075-ABK
18682,4.0,075-ABK
18683,4.0,075-ABM
18684,4.0,075-ABM
18685,4.0,075-ABO
18686,4.0,075-ABO
18687,4.0,075-ABQ
18688,4.0,075-ABQ
18689,4.0,075-ABS
18690,4.0,075-ABS
18691,4.0,075-ABU
18692,4.0,075-ABU
18693,4.0,075-ABV
18694,4.0,075-ABV
18695,4.0,075-ABZ
18696,4.0,075-ABZ
18697,4.0,075-ACB
18698,4.0,075-ACB
18699,4.0,075-ACD
18700,4.0,075-ACD
18701,4.0,075-ACF
18702,4.0,075-ACF
18703,4.0,075-AAB
18704,4.0,075-AAB
18705,4.0,075-AAA
18706,4.0,075-AAA
18707,4.0,075-AAF
18708,4.0,075-AAF
18709,4.0,075-AAH
18710,4.0,075-AAH
18711,4.0,075-AAJ
18712,4.0,075-AAJ
18713,4.0,075-AAL
18714,4.0,075-AAL
18715,4.0,075-AAM
18716,4.0,075-AAM
18717,4.0,075-AAN
18718,4.0,075-AAN
18719,4.0,075-AAQ
18720,4.0,075-AAQ
18721,4.0,075-AAS
18722,4.0,075-AAS
18723,4.0,075-AAT
18724,4.0,075-AAT
18725,4.0,075-AAU
18726,4.0,075-AAU
18727,4.0,075-AAY
18728,4.0,075-AAY
18729,4.0,075-ACG
18730,4.0,075-ACG
18731,4.0,075-ACJ
18732,4.0,075-ACJ
18733,4.0,075-ACL
18734,4.0,075-ACL
18735,4.0,075-ACN
18736,4.0,075-ACN
18737,16.0,076-AAA
18738,16.0,076-AAA
18739,16.0,076-AAB
18740,16.0,076-AAB
18741,16.0,076-AAC
18742,16.0,076-AAC
18743,16.0,076-AAD
18744,16.0,076-AAD
18745,16.0,076-AAE
18746,16.0,076-AAE
18747,16.0,076-AAF
18748,16.0,076-AAF
18749,16.0,076-AAG
18750,16.0,076-AAG
18751,16.0,076-AAH
18752,16.0,076-AAH
18753,16.0,076-AAI
18754,16.0,076-AAI
18755,16.0,076-AAJ
18756,16.0,076-AAJ
18757,16.0,076-AAK
18758,16.0,076-AAK
18759,16.0,076-AAL
18760,16.0,076-AAL
18761,16.0,076-AAM
18762,16.0,076-AAM
18763,16.0,076-AAN
18764,16.0,076-AAN
18765,16.0,076-AAO
18766,16.0,076-AAO
18767,16.0,076-AAP
18768,16.0,076-AAP
18769,16.0,076-AAQ
18770,16.0,076-AAQ
18771,16.0,076-AAR
18772,16.0,076-AAR
18773,16.0,076-AAS
18774,16.0,076-AAS
18775,16.0,076-AFL
18776,16.0,076-AFL
18777,16.0,076-AFM
18778,16.0,076-AFM
18779,16.0,076-AFN
18780,16.0,076-AFN
18781,16.0,076-AFO
18782,16.0,076-AFO
18783,16.0,076-AIX
18784,16.0,076-AIX
18785,16.0,076-AIY
18786,16.0,076-AIY
18787,16.0,076-AIZ
18788,16.0,076-AIZ
18789,16.0,076-AJA
18790,16.0,076-AJA
18791,16.0,076-AAT
18792,16.0,076-AAT
18793,16.0,076-AAU
18794,16.0,076-AAU
18795,16.0,076-AAV
18796,16.0,076-AAV
18797,16.0,076-AAW
18798,16.0,076-AAW
18799,16.0,076-AAX
18800,16.0,076-AAX
18801,16.0,076-AAY
18802,16.0,076-AAY
18803,16.0,076-AAZ
18804,16.0,076-AAZ
18805,16.0,076-ABA
18806,16.0,076-ABA
18807,16.0,076-ABB
18808,16.0,076-ABB
18809,16.0,076-ABC
18810,16.0,076-ABC
18811,16.0,076-ABD
18812,16.0,076-ABD
18813,16.0,076-ABE
18814,16.0,076-ABE
18815,16.0,076-ABF
18816,16.0,076-ABF
18817,16.0,076-ABG
18818,16.0,076-ABG
18819,16.0,076-ABH
18820,16.0,076-ABH
18821,16.0,076-ABI
18822,16.0,076-ABI
18823,16.0,076-ABJ
18824,16.0,076-ABJ
18825,16.0,076-ABK
18826,16.0,076-ABK
18827,16.0,076-ABL
18828,16.0,076-ABL
18829,16.0,076-ABM
18830,16.0,076-ABM
18831,16.0,076-ABN
18832,16.0,076-ABN
18833,16.0,076-ABO
18834,16.0,076-ABO
18835,16.0,076-ABP
18836,16.0,076-ABP
18837,16.0,076-ABQ
18838,16.0,076-ABQ
18839,16.0,076-ABR
18840,16.0,076-ABR
18841,16.0,076-ABS
18842,16.0,076-ABS
18843,16.0,076-ABT
18844,16.0,076-ABT
18845,16.0,076-ABU
18846,16.0,076-ABU
18847,16.0,076-ABV
18848,16.0,076-ABV
18849,16.0,076-ABW
18850,16.0,076-ABW
18851,16.0,076-ABX
18852,16.0,076-ABX
18853,16.0,076-ABY
18854,16.0,076-ABY
18855,16.0,076-ABZ
18856,16.0,076-ABZ
18857,16.0,076-ACA
18858,16.0,076-ACA
18859,16.0,076-ACB
18860,16.0,076-ACB
18861,16.0,076-ACC
18862,16.0,076-ACC
18863,16.0,076-ACD
18864,16.0,076-ACD
18865,16.0,076-ACE
18866,16.0,076-ACE
18867,16.0,076-ACF
18868,16.0,076-ACF
18869,16.0,076-ACG
18870,16.0,076-ACG
18871,16.0,076-ACH
18872,16.0,076-ACH
18873,16.0,076-ACI
18874,16.0,076-ACI
18875,16.0,076-ACJ
18876,16.0,076-ACJ
18877,16.0,076-ACK
18878,16.0,076-ACK
18879,16.0,076-ACL
18880,16.0,076-ACL
18881,16.0,076-ACM
18882,16.0,076-ACM
18883,16.0,076-ACN
18884,16.0,076-ACN
18885,16.0,076-ACO
18886,16.0,076-ACO
18887,16.0,076-ACP
18888,16.0,076-ACP
18889,16.0,076-ACQ
18890,16.0,076-ACQ
18891,16.0,076-ACR
18892,16.0,076-ACR
18893,16.0,076-ACS
18894,16.0,076-ACS
18895,16.0,076-ACT
18896,16.0,076-ACT
18897,16.0,076-ACU
18898,16.0,076-ACU
18899,16.0,076-ACV
18900,16.0,076-ACV
18901,16.0,076-ACW
18902,16.0,076-ACW
18903,16.0,076-ACX
18904,16.0,076-ACX
18905,16.0,076-ACY
18906,16.0,076-ACY
18907,16.0,076-ACZ
18908,16.0,076-ACZ
18909,16.0,076-ADA
18910,16.0,076-ADA
18911,16.0,076-ADB
18912,16.0,076-ADB
18913,16.0,076-ADC
18914,16.0,076-ADC
18915,16.0,076-ADD
18916,16.0,076-ADD
18917,16.0,076-ADE
18918,16.0,076-ADE
18919,16.0,076-ADF
18920,16.0,076-ADF
18921,16.0,076-ADG
18922,16.0,076-ADG
18923,16.0,076-ADH
18924,16.0,076-ADH
18925,16.0,076-ADI
18926,16.0,076-ADI
18927,16.0,076-ADJ
18928,16.0,076-ADJ
18929,16.0,076-ADK
18930,16.0,076-ADK
18931,16.0,076-ADL
18932,16.0,076-ADL
18933,16.0,076-AFS
18934,16.0,076-AFS
18935,16.0,076-AFT
18936,16.0,076-AFT
18937,16.0,076-AFU
18938,16.0,076-AFU
18939,16.0,076-AFV
18940,16.0,076-AFV
18941,16.0,076-AFW
18942,16.0,076-AFW
18943,16.0,076-AFX
18944,16.0,076-AFX
18945,16.0,076-AFY
18946,16.0,076-AFY
18947,16.0,076-AFZ
18948,16.0,076-AFZ
18949,16.0,076-AGA
18950,16.0,076-AGA
18951,16.0,076-AGB
18952,16.0,076-AGB
18953,16.0,076-AGC
18954,16.0,076-AGC
18955,16.0,076-AGD
18956,16.0,076-AGD
18957,16.0,076-AGE
18958,16.0,076-AGE
18959,16.0,076-AGG
18960,16.0,076-AGG
18961,16.0,076-AGH
18962,16.0,076-AGH
18963,16.0,076-AGI
18964,16.0,076-AGI
18965,16.0,076-AGJ
18966,16.0,076-AGJ
18967,16.0,076-AGK
18968,16.0,076-AGK
18969,16.0,076-AGL
18970,16.0,076-AGL
18971,16.0,076-AGM
18972,16.0,076-AGM
18973,16.0,076-AGN
18974,16.0,076-AGN
18975,16.0,076-AGO
18976,16.0,076-AGO
18977,16.0,076-AGP
18978,16.0,076-AGP
18979,16.0,076-AGQ
18980,16.0,076-AGQ
18981,16.0,076-AGR
18982,16.0,076-AGR
18983,16.0,076-AGS
18984,16.0,076-AGS
18985,16.0,076-AGT
18986,16.0,076-AGT
18987,16.0,076-AGU
18988,16.0,076-AGU
18989,16.0,076-AGV
18990,16.0,076-AGV
18991,16.0,076-AGW
18992,16.0,076-AGW
18993,16.0,076-AGX
18994,16.0,076-AGX
18995,16.0,076-AGY
18996,16.0,076-AGY
18997,16.0,076-AGZ
18998,16.0,076-AGZ
18999,16.0,076-AHA
19000,16.0,076-AHA
19001,16.0,076-AHB
19002,16.0,076-AHB
19003,16.0,076-AHC
19004,16.0,076-AHC
19005,16.0,076-AHD
19006,16.0,076-AHD
19007,16.0,076-AHE
