cf_score_0,cf_score_1,geoid,num_votes_0,num_votes_1,tot_votes,midpoint
-1.270784435,0.9258354999999999,1134630,1723.0,685.0,2408.0,-0.17247446749999995
-1.270784435,0.9258354999999999,1134631,1120.0,647.0,1767.0,-0.17247446749999995
-1.270784435,0.9258354999999999,1134632,399.0,555.0,954.0,-0.17247446749999995
-1.270784435,0.9258354999999999,1134633,309.0,511.0,820.0,-0.17247446749999995
-1.270784435,0.9258354999999999,1134634,435.0,193.0,628.0,-0.17247446749999995
-1.270784435,0.9258354999999999,1134635,347.0,139.0,486.0,-0.17247446749999995
-1.270784435,0.9258354999999999,1134636,408.0,736.0,1144.0,-0.17247446749999995
-1.270784435,0.9258354999999999,1134637,453.0,375.0,828.0,-0.17247446749999995
-1.270784435,0.9258354999999999,1134639,1.0,1.0,2.0,-0.17247446749999995
-1.270784435,0.9258354999999999,1134640,1317.0,1925.0,3242.0,-0.17247446749999995
-1.270784435,0.9258354999999999,1134642,1015.0,857.0,1872.0,-0.17247446749999995
-1.270784435,0.9258354999999999,1134643,1245.0,1253.0,2498.0,-0.17247446749999995
-1.270784435,0.9258354999999999,1134644,1014.0,994.0,2008.0,-0.17247446749999995
-1.270784435,0.9258354999999999,1134646,159.0,118.0,277.0,-0.17247446749999995
-1.270784435,0.9258354999999999,1134647,80.0,131.0,211.0,-0.17247446749999995
-1.270784435,0.9258354999999999,1134648,139.0,169.0,308.0,-0.17247446749999995
-1.270784435,0.9258354999999999,1134649,39.0,55.0,94.0,-0.17247446749999995
-1.270784435,0.9258354999999999,1134650,0.0,2.0,2.0,-0.17247446749999995
-1.270784435,0.9258354999999999,1134651,518.0,400.0,918.0,-0.17247446749999995
-1.270784435,0.9258354999999999,1134700,1.0,0.0,1.0,-0.17247446749999995
-1.270784435,0.9258354999999999,1134701,474.0,1583.0,2057.0,-0.17247446749999995
-1.270784435,0.9258354999999999,1134702,568.0,1830.0,2398.0,-0.17247446749999995
-1.270784435,0.9258354999999999,1134703,211.0,828.0,1039.0,-0.17247446749999995
-1.270784435,0.9258354999999999,1134704,384.0,1180.0,1564.0,-0.17247446749999995
-1.270784435,0.9258354999999999,1134705,687.0,1931.0,2618.0,-0.17247446749999995
-1.270784435,0.9258354999999999,1134706,507.0,1267.0,1774.0,-0.17247446749999995
-1.270784435,0.9258354999999999,1134707,444.0,1108.0,1552.0,-0.17247446749999995
-1.270784435,0.9258354999999999,1134708,7.0,24.0,31.0,-0.17247446749999995
-1.270784435,0.9258354999999999,1134709,437.0,1247.0,1684.0,-0.17247446749999995
-1.270784435,0.9258354999999999,1134710,735.0,979.0,1714.0,-0.17247446749999995
-1.045409714,1.283999495,1170001,252.0,577.0,829.0,0.11929489049999994
-1.1505398629999999,1.1967728659999999,1170002,280.0,547.0,827.0,0.0231165015
-1.0382554640000001,1.042174632,1170003,286.0,1671.0,1957.0,0.0019595840000000697
-1.045409714,1.283999495,1170004,264.0,649.0,913.0,0.11929489049999994
-1.478447387,0.918165592,1190001,105.0,377.0,482.0,-0.28014089749999993
-1.478447387,0.918165592,1190002,35.0,97.0,132.0,-0.28014089749999993
-1.478447387,0.918165592,1190003,81.0,148.0,229.0,-0.28014089749999993
-1.478447387,0.918165592,1190004,80.0,281.0,361.0,-0.28014089749999993
-1.478447387,0.918165592,1190005,123.0,247.0,370.0,-0.28014089749999993
-1.478447387,0.918165592,1190007,46.0,101.0,147.0,-0.28014089749999993
-1.478447387,0.918165592,1190009,30.0,122.0,152.0,-0.28014089749999993
-1.478447387,0.918165592,1190010,74.0,163.0,237.0,-0.28014089749999993
-1.045409714,1.283999495,1210100,491.0,1479.0,1970.0,0.11929489049999994
-1.478447387,0.918165592,1210101,758.0,1281.0,2039.0,-0.28014089749999993
-0.54550971,1.059118823,1210102,313.0,967.0,1280.0,0.25680455649999995
-0.853333514,0.949480158,1210103,329.0,1179.0,1508.0,0.04807332199999997
-0.54550971,1.059118823,1210104,481.0,1088.0,1569.0,0.25680455649999995
-1.045409714,1.283999495,1210105,502.0,1286.0,1788.0,0.11929489049999994
-0.54550971,1.059118823,1210106,680.0,1163.0,1843.0,0.25680455649999995
-0.54550971,1.059118823,1210107,725.0,1610.0,2335.0,0.25680455649999995
-0.54550971,1.059118823,1210108,540.0,2017.0,2557.0,0.25680455649999995
-0.54550971,1.059118823,1210109,448.0,875.0,1323.0,0.25680455649999995
-0.54550971,1.059118823,1210110,530.0,1290.0,1820.0,0.25680455649999995
-0.54550971,1.059118823,1210111,848.0,1796.0,2644.0,0.25680455649999995
