candname,cf_score,district_num,geoid,num_votes,party
"MOROVICH, GEORGE L.",1.5231651590000002,25,1770002,302.0,200
"DOGGETT, LLOYD",-0.7742493140000001,25,1770002,514.0,100
"MOROVICH, GEORGE L.",1.5231651590000002,25,1770012,41.0,200
"DOGGETT, LLOYD",-0.7742493140000001,25,1770012,46.0,100
"MOROVICH, GEORGE L.",1.5231651590000002,25,1770015,112.0,200
"DOGGETT, LLOYD",-0.7742493140000001,25,1770015,92.0,100
"MOROVICH, GEORGE L.",1.5231651590000002,25,1770007,113.0,200
"DOGGETT, LLOYD",-0.7742493140000001,25,1770007,108.0,100
"MOROVICH, GEORGE L.",1.5231651590000002,25,1770005,188.0,200
"DOGGETT, LLOYD",-0.7742493140000001,25,1770005,176.0,100
"MOROVICH, GEORGE L.",1.5231651590000002,25,1770009,191.0,200
"DOGGETT, LLOYD",-0.7742493140000001,25,1770009,447.0,100
"MOROVICH, GEORGE L.",1.5231651590000002,25,1770013,99.0,200
"DOGGETT, LLOYD",-0.7742493140000001,25,1770013,90.0,100
"MOROVICH, GEORGE L.",1.5231651590000002,25,1770003,303.0,200
"DOGGETT, LLOYD",-0.7742493140000001,25,1770003,440.0,100
"MOROVICH, GEORGE L.",1.5231651590000002,25,1870206,269.0,200
"DOGGETT, LLOYD",-0.7742493140000001,25,1870206,639.0,100
"MOROVICH, GEORGE L.",1.5231651590000002,25,4530441,338.0,200
"DOGGETT, LLOYD",-0.7742493140000001,25,4530441,1723.0,100
"MOROVICH, GEORGE L.",1.5231651590000002,25,4530366,1327.0,200
"DOGGETT, LLOYD",-0.7742493140000001,25,4530366,2114.0,100
"MOROVICH, GEORGE L.",1.5231651590000002,25,4530321,454.0,200
"DOGGETT, LLOYD",-0.7742493140000001,25,4530321,1380.0,100
"MOROVICH, GEORGE L.",1.5231651590000002,25,4530410,297.0,200
"DOGGETT, LLOYD",-0.7742493140000001,25,4530410,1234.0,100
"MOROVICH, GEORGE L.",1.5231651590000002,25,4530367,1754.0,200
"DOGGETT, LLOYD",-0.7742493140000001,25,4530367,2351.0,100
"MOROVICH, GEORGE L.",1.5231651590000002,25,4530404,89.0,200
"DOGGETT, LLOYD",-0.7742493140000001,25,4530404,542.0,100
"MOROVICH, GEORGE L.",1.5231651590000002,25,4530302,972.0,200
"DOGGETT, LLOYD",-0.7742493140000001,25,4530302,1394.0,100
"MOROVICH, GEORGE L.",1.5231651590000002,25,4530310,779.0,200
"DOGGETT, LLOYD",-0.7742493140000001,25,4530310,1400.0,100
"MOROVICH, GEORGE L.",1.5231651590000002,25,4530315,814.0,200
"DOGGETT, LLOYD",-0.7742493140000001,25,4530315,1373.0,100
"MOROVICH, GEORGE L.",1.5231651590000002,25,4530406,1261.0,200
"DOGGETT, LLOYD",-0.7742493140000001,25,4530406,1858.0,100
"MOROVICH, GEORGE L.",1.5231651590000002,25,4530451,319.0,200
"DOGGETT, LLOYD",-0.7742493140000001,25,4530451,1476.0,100
"MOROVICH, GEORGE L.",1.5231651590000002,25,4530303,746.0,200
"DOGGETT, LLOYD",-0.7742493140000001,25,4530303,1064.0,100
"MOROVICH, GEORGE L.",1.5231651590000002,25,4530443,232.0,200
"DOGGETT, LLOYD",-0.7742493140000001,25,4530443,1635.0,100
"MOROVICH, GEORGE L.",1.5231651590000002,25,4530413,112.0,200
"DOGGETT, LLOYD",-0.7742493140000001,25,4530413,281.0,100
"MOROVICH, GEORGE L.",1.5231651590000002,25,4530304,762.0,200
"DOGGETT, LLOYD",-0.7742493140000001,25,4530304,1004.0,100
"MOROVICH, GEORGE L.",1.5231651590000002,25,4530452,127.0,200
"DOGGETT, LLOYD",-0.7742493140000001,25,4530452,897.0,100
"MOROVICH, GEORGE L.",1.5231651590000002,25,4530448,273.0,200
"DOGGETT, LLOYD",-0.7742493140000001,25,4530448,1238.0,100
"MOROVICH, GEORGE L.",1.5231651590000002,25,4530309,755.0,200
"DOGGETT, LLOYD",-0.7742493140000001,25,4530309,1884.0,100
"MOROVICH, GEORGE L.",1.5231651590000002,25,4530450,262.0,200
"DOGGETT, LLOYD",-0.7742493140000001,25,4530450,1552.0,100
"MOROVICH, GEORGE L.",1.5231651590000002,25,550301,230.0,200
"DOGGETT, LLOYD",-0.7742493140000001,25,550301,428.0,100
"MOROVICH, GEORGE L.",1.5231651590000002,25,2090110B,0.0,200
"DOGGETT, LLOYD",-0.7742493140000001,25,2090110B,0.0,100
"MOROVICH, GEORGE L.",1.5231651590000002,25,2090224B,0.0,200
"DOGGETT, LLOYD",-0.7742493140000001,25,2090224B,0.0,100
"CURNOCK, ROBERT JOHN",1.3705436690000001,17,41005A,333.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,41005A,387.0,100
"CURNOCK, ROBERT JOHN",1.3705436690000001,17,410045,163.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,410045,238.0,100
"CURNOCK, ROBERT JOHN",1.3705436690000001,17,41004B,13.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,41004B,162.0,100
"CURNOCK, ROBERT JOHN",1.3705436690000001,17,410036,607.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,410036,889.0,100
"CURNOCK, ROBERT JOHN",1.3705436690000001,17,410023,523.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,410023,727.0,100
"CURNOCK, ROBERT JOHN",1.3705436690000001,17,41070A,174.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,41070A,214.0,100
"CURNOCK, ROBERT JOHN",1.3705436690000001,17,41004C,5.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,41004C,8.0,100
"CURNOCK, ROBERT JOHN",1.3705436690000001,17,41070B,9.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,41070B,6.0,100
"CURNOCK, ROBERT JOHN",1.3705436690000001,17,410015,436.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,410015,608.0,100
"CURNOCK, ROBERT JOHN",1.3705436690000001,17,410006,284.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,410006,272.0,100
"CURNOCK, ROBERT JOHN",1.3705436690000001,17,41018A,9.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,41018A,76.0,100
"CURNOCK, ROBERT JOHN",1.3705436690000001,17,41027B,3.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,41027B,10.0,100
"CURNOCK, ROBERT JOHN",1.3705436690000001,17,410079,13.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,410079,27.0,100
"CURNOCK, ROBERT JOHN",1.3705436690000001,17,410072,10.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,410072,18.0,100
"CURNOCK, ROBERT JOHN",1.3705436690000001,17,410067,56.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,410067,107.0,100
"CURNOCK, ROBERT JOHN",1.3705436690000001,17,410054,60.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,410054,115.0,100
"CURNOCK, ROBERT JOHN",1.3705436690000001,17,410055,11.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,410055,27.0,100
"CURNOCK, ROBERT JOHN",1.3705436690000001,17,41005B,269.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,41005B,210.0,100
"CURNOCK, ROBERT JOHN",1.3705436690000001,17,410046,6.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,410046,7.0,100
"CURNOCK, ROBERT JOHN",1.3705436690000001,17,410019,38.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,410019,117.0,100
"CURNOCK, ROBERT JOHN",1.3705436690000001,17,410024,819.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,410024,1071.0,100
"CURNOCK, ROBERT JOHN",1.3705436690000001,17,410011,686.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,410011,1050.0,100
"CURNOCK, ROBERT JOHN",1.3705436690000001,17,410016,90.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,410016,346.0,100
"CURNOCK, ROBERT JOHN",1.3705436690000001,17,41018B,0.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,41018B,108.0,100
"CURNOCK, ROBERT JOHN",1.3705436690000001,17,41007B,415.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,41007B,346.0,100
"CURNOCK, ROBERT JOHN",1.3705436690000001,17,410081,18.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,410081,21.0,100
"CURNOCK, ROBERT JOHN",1.3705436690000001,17,410077,85.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,410077,124.0,100
"CURNOCK, ROBERT JOHN",1.3705436690000001,17,410064,0.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,410064,0.0,100
"CURNOCK, ROBERT JOHN",1.3705436690000001,17,41007A,430.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,41007A,380.0,100
"CURNOCK, ROBERT JOHN",1.3705436690000001,17,410043,4.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,410043,14.0,100
"CURNOCK, ROBERT JOHN",1.3705436690000001,17,410030,378.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,410030,874.0,100
"CURNOCK, ROBERT JOHN",1.3705436690000001,17,410034,575.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,410034,731.0,100
"CURNOCK, ROBERT JOHN",1.3705436690000001,17,410021,75.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,410021,109.0,100
"CURNOCK, ROBERT JOHN",1.3705436690000001,17,410025,30.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,410025,510.0,100
"CURNOCK, ROBERT JOHN",1.3705436690000001,17,410012,763.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,410012,881.0,100
"CURNOCK, ROBERT JOHN",1.3705436690000001,17,41003B,32.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,41003B,29.0,100
"CURNOCK, ROBERT JOHN",1.3705436690000001,17,41063A,1400.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,41063A,1328.0,100
"CURNOCK, ROBERT JOHN",1.3705436690000001,17,410017,330.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,410017,793.0,100
"CURNOCK, ROBERT JOHN",1.3705436690000001,17,41018C,3.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,41018C,41.0,100
"CURNOCK, ROBERT JOHN",1.3705436690000001,17,410009,477.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,410009,649.0,100
"CURNOCK, ROBERT JOHN",1.3705436690000001,17,410052,1.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,410052,0.0,100
"CURNOCK, ROBERT JOHN",1.3705436690000001,17,410038,6.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,410038,138.0,100
"CURNOCK, ROBERT JOHN",1.3705436690000001,17,410029,89.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,410029,193.0,100
"CURNOCK, ROBERT JOHN",1.3705436690000001,17,410026,972.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,410026,974.0,100
"CURNOCK, ROBERT JOHN",1.3705436690000001,17,410057,39.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,410057,97.0,100
"CURNOCK, ROBERT JOHN",1.3705436690000001,17,410044,27.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,410044,38.0,100
"CURNOCK, ROBERT JOHN",1.3705436690000001,17,41004A,20.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,41004A,638.0,100
"CURNOCK, ROBERT JOHN",1.3705436690000001,17,41010A,390.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,41010A,541.0,100
"CURNOCK, ROBERT JOHN",1.3705436690000001,17,410013,667.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,410013,758.0,100
"CURNOCK, ROBERT JOHN",1.3705436690000001,17,41010B,233.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,41010B,288.0,100
"CURNOCK, ROBERT JOHN",1.3705436690000001,17,41063B,61.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,41063B,66.0,100
"CURNOCK, ROBERT JOHN",1.3705436690000001,17,410014,178.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,410014,750.0,100
"CURNOCK, ROBERT JOHN",1.3705436690000001,17,410020,808.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,410020,795.0,100
"CURNOCK, ROBERT JOHN",1.3705436690000001,17,410047,2.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,410047,3.0,100
"CURNOCK, ROBERT JOHN",1.3705436690000001,17,410078,59.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,410078,70.0,100
"CURNOCK, ROBERT JOHN",1.3705436690000001,17,410049,0.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,410049,3.0,100
"CURNOCK, ROBERT JOHN",1.3705436690000001,17,410053,24.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,410053,49.0,100
"CURNOCK, ROBERT JOHN",1.3705436690000001,17,990315,274.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,990315,84.0,100
"CURNOCK, ROBERT JOHN",1.3705436690000001,17,990406,173.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,990406,47.0,100
"CURNOCK, ROBERT JOHN",1.3705436690000001,17,990213,261.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,990213,58.0,100
"CURNOCK, ROBERT JOHN",1.3705436690000001,17,4391504,1205.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,4391504,334.0,100
"CURNOCK, ROBERT JOHN",1.3705436690000001,17,4392033,811.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,4392033,412.0,100
"CURNOCK, ROBERT JOHN",1.3705436690000001,17,4391640,1785.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,4391640,632.0,100
"CURNOCK, ROBERT JOHN",1.3705436690000001,17,4391103,747.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,4391103,239.0,100
"CURNOCK, ROBERT JOHN",1.3705436690000001,17,4391034,1628.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,4391034,550.0,100
"CURNOCK, ROBERT JOHN",1.3705436690000001,17,4391023,1275.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,4391023,758.0,100
"CURNOCK, ROBERT JOHN",1.3705436690000001,17,4391024,1208.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,4391024,622.0,100
"CURNOCK, ROBERT JOHN",1.3705436690000001,17,4391294,912.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,4391294,460.0,100
"CURNOCK, ROBERT JOHN",1.3705436690000001,17,4392308,845.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,4392308,488.0,100
"CURNOCK, ROBERT JOHN",1.3705436690000001,17,1390130,277.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,1390130,202.0,100
"CURNOCK, ROBERT JOHN",1.3705436690000001,17,1390101,910.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,1390101,274.0,100
"CURNOCK, ROBERT JOHN",1.3705436690000001,17,1390118,1061.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,1390118,254.0,100
"CURNOCK, ROBERT JOHN",1.3705436690000001,17,1430034,471.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,1430034,104.0,100
"CURNOCK, ROBERT JOHN",1.3705436690000001,17,1430030,289.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,1430030,55.0,100
"CURNOCK, ROBERT JOHN",1.3705436690000001,17,1430031,521.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,1430031,136.0,100
"CURNOCK, ROBERT JOHN",1.3705436690000001,17,270311,1123.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,270311,291.0,100
"CURNOCK, ROBERT JOHN",1.3705436690000001,17,270301,1465.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,270301,396.0,100
"CURNOCK, ROBERT JOHN",1.3705436690000001,17,1450403,633.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,1450403,339.0,100
"CURNOCK, ROBERT JOHN",1.3705436690000001,17,1450104,334.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,1450104,99.0,100
"CURNOCK, ROBERT JOHN",1.3705436690000001,17,1450201,179.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,1450201,89.0,100
"CURNOCK, ROBERT JOHN",1.3705436690000001,17,350011,142.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,350011,139.0,100
"CURNOCK, ROBERT JOHN",1.3705436690000001,17,350006,300.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,350006,339.0,100
"CURNOCK, ROBERT JOHN",1.3705436690000001,17,350004,314.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,350004,347.0,100
"CURNOCK, ROBERT JOHN",1.3705436690000001,17,350008,121.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,350008,131.0,100
"CURNOCK, ROBERT JOHN",1.3705436690000001,17,350002,174.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,350002,213.0,100
"CURNOCK, ROBERT JOHN",1.3705436690000001,17,350012,156.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,350012,162.0,100
"CURNOCK, ROBERT JOHN",1.3705436690000001,17,350007,144.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,350007,146.0,100
"CURNOCK, ROBERT JOHN",1.3705436690000001,17,350013,305.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,350013,360.0,100
"CURNOCK, ROBERT JOHN",1.3705436690000001,17,350010,177.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,350010,240.0,100
"CURNOCK, ROBERT JOHN",1.3705436690000001,17,350005,149.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,350005,157.0,100
"CURNOCK, ROBERT JOHN",1.3705436690000001,17,350009,622.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,350009,719.0,100
"CURNOCK, ROBERT JOHN",1.3705436690000001,17,350014,54.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,350014,56.0,100
"CURNOCK, ROBERT JOHN",1.3705436690000001,17,350003,86.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,350003,97.0,100
"CURNOCK, ROBERT JOHN",1.3705436690000001,17,350015,326.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,350015,423.0,100
"CURNOCK, ROBERT JOHN",1.3705436690000001,17,350001,235.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,350001,207.0,100
"CURNOCK, ROBERT JOHN",1.3705436690000001,17,350016,244.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,350016,220.0,100
"CURNOCK, ROBERT JOHN",1.3705436690000001,17,2930204,126.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,2930204,155.0,100
"CURNOCK, ROBERT JOHN",1.3705436690000001,17,2930406,8.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,2930406,4.0,100
"CURNOCK, ROBERT JOHN",1.3705436690000001,17,2930205,103.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,2930205,190.0,100
"CURNOCK, ROBERT JOHN",1.3705436690000001,17,2930303,51.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,2930303,60.0,100
"CURNOCK, ROBERT JOHN",1.3705436690000001,17,2930206,113.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,2930206,41.0,100
"CURNOCK, ROBERT JOHN",1.3705436690000001,17,2930304,295.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,2930304,74.0,100
"CURNOCK, ROBERT JOHN",1.3705436690000001,17,2930103,165.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,2930103,222.0,100
"CURNOCK, ROBERT JOHN",1.3705436690000001,17,2930305,156.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,2930305,36.0,100
"CURNOCK, ROBERT JOHN",1.3705436690000001,17,2930404,250.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,2930404,45.0,100
"CURNOCK, ROBERT JOHN",1.3705436690000001,17,2930203,30.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,2930203,78.0,100
"CURNOCK, ROBERT JOHN",1.3705436690000001,17,3090045,88.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,3090045,221.0,100
"CURNOCK, ROBERT JOHN",1.3705436690000001,17,3090032,310.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,3090032,337.0,100
"CURNOCK, ROBERT JOHN",1.3705436690000001,17,3090018,172.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,3090018,228.0,100
"CURNOCK, ROBERT JOHN",1.3705436690000001,17,3090023,1350.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,3090023,1210.0,100
"CURNOCK, ROBERT JOHN",1.3705436690000001,17,3090010,38.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,3090010,936.0,100
"CURNOCK, ROBERT JOHN",1.3705436690000001,17,3090060,907.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,3090060,1075.0,100
"CURNOCK, ROBERT JOHN",1.3705436690000001,17,3090050,203.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,3090050,536.0,100
"CURNOCK, ROBERT JOHN",1.3705436690000001,17,3090015,74.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,3090015,110.0,100
"CURNOCK, ROBERT JOHN",1.3705436690000001,17,3090002,19.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,3090002,146.0,100
"CURNOCK, ROBERT JOHN",1.3705436690000001,17,3090006,59.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,3090006,275.0,100
"CURNOCK, ROBERT JOHN",1.3705436690000001,17,3090086,212.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,3090086,822.0,100
"CURNOCK, ROBERT JOHN",1.3705436690000001,17,3090080,759.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,3090080,588.0,100
"CURNOCK, ROBERT JOHN",1.3705436690000001,17,3090084,636.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,3090084,753.0,100
"CURNOCK, ROBERT JOHN",1.3705436690000001,17,3090079,304.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,3090079,561.0,100
"CURNOCK, ROBERT JOHN",1.3705436690000001,17,3090072,232.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,3090072,381.0,100
"CURNOCK, ROBERT JOHN",1.3705436690000001,17,3090076,617.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,3090076,713.0,100
"CURNOCK, ROBERT JOHN",1.3705436690000001,17,3090063,1571.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,3090063,1212.0,100
"CURNOCK, ROBERT JOHN",1.3705436690000001,17,3090067,582.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,3090067,1143.0,100
"CURNOCK, ROBERT JOHN",1.3705436690000001,17,3090054,129.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,3090054,190.0,100
"CURNOCK, ROBERT JOHN",1.3705436690000001,17,3090041,377.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,3090041,596.0,100
"CURNOCK, ROBERT JOHN",1.3705436690000001,17,3090055,195.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,3090055,165.0,100
"CURNOCK, ROBERT JOHN",1.3705436690000001,17,3090042,140.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,3090042,465.0,100
"CURNOCK, ROBERT JOHN",1.3705436690000001,17,3090046,36.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,3090046,99.0,100
"CURNOCK, ROBERT JOHN",1.3705436690000001,17,3090033,491.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,3090033,676.0,100
"CURNOCK, ROBERT JOHN",1.3705436690000001,17,3090019,847.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,3090019,1014.0,100
"CURNOCK, ROBERT JOHN",1.3705436690000001,17,3090024,121.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,3090024,378.0,100
"CURNOCK, ROBERT JOHN",1.3705436690000001,17,3090011,683.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,3090011,728.0,100
"CURNOCK, ROBERT JOHN",1.3705436690000001,17,3090016,118.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,3090016,152.0,100
"CURNOCK, ROBERT JOHN",1.3705436690000001,17,3090003,872.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,3090003,1143.0,100
"CURNOCK, ROBERT JOHN",1.3705436690000001,17,3090007,160.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,3090007,540.0,100
"CURNOCK, ROBERT JOHN",1.3705436690000001,17,3090062,1328.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,3090062,1609.0,100
"CURNOCK, ROBERT JOHN",1.3705436690000001,17,3090088,78.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,3090088,136.0,100
"CURNOCK, ROBERT JOHN",1.3705436690000001,17,3090009,76.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,3090009,305.0,100
"CURNOCK, ROBERT JOHN",1.3705436690000001,17,3090081,1239.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,3090081,1119.0,100
"CURNOCK, ROBERT JOHN",1.3705436690000001,17,3090085,100.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,3090085,277.0,100
"CURNOCK, ROBERT JOHN",1.3705436690000001,17,3090058,530.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,3090058,1126.0,100
"CURNOCK, ROBERT JOHN",1.3705436690000001,17,3090073,271.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,3090073,364.0,100
"CURNOCK, ROBERT JOHN",1.3705436690000001,17,3090077,456.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,3090077,453.0,100
"CURNOCK, ROBERT JOHN",1.3705436690000001,17,3090064,230.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,3090064,422.0,100
"CURNOCK, ROBERT JOHN",1.3705436690000001,17,3090051,1039.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,3090051,1345.0,100
"CURNOCK, ROBERT JOHN",1.3705436690000001,17,3090028,275.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,3090028,473.0,100
