cf_score_0,cf_score_1,geoid,num_votes_0,num_votes_1,tot_votes,midpoint
-1.1769514890000001,1.042174632,1132234,335.0,219.0,554.0,-0.06738842849999993
-1.1494226220000001,1.094709335,1132235,307.0,303.0,610.0,-0.0273566435
-1.1494226220000001,1.094709335,1132236,178.0,216.0,394.0,-0.0273566435
-1.1494226220000001,1.094709335,1132237,225.0,188.0,413.0,-0.0273566435
-1.1494226220000001,1.094709335,1132238,236.0,186.0,422.0,-0.0273566435
-0.341880461,1.082547491,1132239,345.0,326.0,671.0,0.370333515
-0.341880461,1.082547491,1132240,235.0,260.0,495.0,0.370333515
-0.341880461,1.082547491,1132241,157.0,250.0,407.0,0.370333515
-1.1494226220000001,1.094709335,1132242,324.0,316.0,640.0,-0.0273566435
-0.341880461,1.082547491,1132243,372.0,291.0,663.0,0.370333515
-0.341880461,1.082547491,1132244,269.0,167.0,436.0,0.370333515
-0.341880461,1.082547491,1132245,41.0,16.0,57.0,0.370333515
-0.341880461,1.082547491,1132246,262.0,85.0,347.0,0.370333515
-0.341880461,1.082547491,1132247,119.0,63.0,182.0,0.370333515
-0.341880461,1.082547491,1132248,4.0,1.0,5.0,0.370333515
-1.1494226220000001,1.094709335,1132249,11.0,8.0,19.0,-0.0273566435
-1.1494226220000001,1.094709335,1132300,309.0,521.0,830.0,-0.0273566435
-1.1494226220000001,1.094709335,1132301,369.0,522.0,891.0,-0.0273566435
-1.1494226220000001,1.094709335,1132302,285.0,336.0,621.0,-0.0273566435
-0.341880461,1.082547491,1132303,24.0,6.0,30.0,0.370333515
-1.1494226220000001,1.094709335,1132304,299.0,544.0,843.0,-0.0273566435
-1.1494226220000001,1.094709335,1132305,371.0,625.0,996.0,-0.0273566435
-1.1494226220000001,1.094709335,1132306,189.0,286.0,475.0,-0.0273566435
-1.1494226220000001,1.094709335,1132307,333.0,291.0,624.0,-0.0273566435
-0.341880461,1.082547491,1132308,191.0,209.0,400.0,0.370333515
-0.341880461,1.082547491,1132309,11.0,12.0,23.0,0.370333515
-1.1494226220000001,1.094709335,1132310,296.0,323.0,619.0,-0.0273566435
-1.1494226220000001,1.094709335,1132312,327.0,570.0,897.0,-0.0273566435
-1.1494226220000001,1.094709335,1132313,317.0,326.0,643.0,-0.0273566435
-1.1494226220000001,1.094709335,1132314,317.0,566.0,883.0,-0.0273566435
-1.1494226220000001,1.094709335,1132315,495.0,738.0,1233.0,-0.0273566435
-1.1494226220000001,1.094709335,1132316,222.0,209.0,431.0,-0.0273566435
-1.1494226220000001,1.094709335,1132317,158.0,184.0,342.0,-0.0273566435
-1.1494226220000001,1.094709335,1132318,224.0,219.0,443.0,-0.0273566435
-1.1494226220000001,1.094709335,1132319,349.0,619.0,968.0,-0.0273566435
-0.341880461,1.082547491,1132320,189.0,208.0,397.0,0.370333515
-0.341880461,1.082547491,1132321,114.0,52.0,166.0,0.370333515
-0.341880461,1.082547491,1132322,218.0,144.0,362.0,0.370333515
-0.341880461,1.082547491,1132323,209.0,274.0,483.0,0.370333515
-0.341880461,1.082547491,1132324,292.0,403.0,695.0,0.370333515
-1.1494226220000001,1.094709335,1132325,326.0,459.0,785.0,-0.0273566435
-1.1494226220000001,1.094709335,1132326A,30.0,55.0,85.0,-0.0273566435
-1.1494226220000001,1.094709335,1132326B,107.0,203.0,310.0,-0.0273566435
-1.1494226220000001,1.094709335,1132327,530.0,616.0,1146.0,-0.0273566435
-1.1494226220000001,1.094709335,1132328,635.0,915.0,1550.0,-0.0273566435
-1.1494226220000001,1.094709335,1132329,564.0,629.0,1193.0,-0.0273566435
-0.341880461,1.082547491,1132330,634.0,605.0,1239.0,0.370333515
